,time,price
538,2023-05-04 15:16:32.556590+00:00,162.35
539,2023-05-04 15:16:32.797294+00:00,162.35
540,2023-05-04 15:16:33.082557+00:00,162.35
541,2023-05-04 15:16:33.090819+00:00,162.35
542,2023-05-04 15:16:33.097510+00:00,162.37
543,2023-05-04 15:16:33.304689+00:00,162.37
544,2023-05-04 15:16:33.551064+00:00,162.37
545,2023-05-04 15:16:33.558558+00:00,162.37
546,2023-05-04 15:16:33.564737+00:00,162.35
547,2023-05-04 15:16:33.804541+00:00,162.35
548,2023-05-04 15:16:34.051799+00:00,162.35
549,2023-05-04 15:16:34.060687+00:00,162.35
550,2023-05-04 15:16:34.304745+00:00,162.35
551,2023-05-04 15:16:34.602950+00:00,162.35
552,2023-05-04 15:16:34.612974+00:00,162.35
553,2023-05-04 15:16:34.622320+00:00,162.34
554,2023-05-04 15:16:34.803813+00:00,162.34
555,2023-05-04 15:16:35.055464+00:00,162.34
556,2023-05-04 15:16:35.064098+00:00,162.33
557,2023-05-04 15:16:35.070752+00:00,162.33
558,2023-05-04 15:16:35.303408+00:00,162.33
559,2023-05-04 15:16:35.553988+00:00,162.33
560,2023-05-04 15:16:35.560585+00:00,162.33
561,2023-05-04 15:16:35.832494+00:00,162.33
562,2023-05-04 15:16:36.053156+00:00,162.33
563,2023-05-04 15:16:36.061904+00:00,162.35
564,2023-05-04 15:16:36.069979+00:00,162.35
565,2023-05-04 15:16:36.553739+00:00,162.35
566,2023-05-04 15:16:36.560841+00:00,162.35
567,2023-05-04 15:16:37.054787+00:00,162.35
568,2023-05-04 15:16:37.061336+00:00,162.35
569,2023-05-04 15:16:37.069029+00:00,162.35
570,2023-05-04 15:16:37.579512+00:00,162.35
571,2023-05-04 15:16:37.588807+00:00,162.35
572,2023-05-04 15:16:37.596049+00:00,162.34
573,2023-05-04 15:16:37.809999+00:00,162.34
574,2023-05-04 15:16:38.059466+00:00,162.34
575,2023-05-04 15:16:38.067232+00:00,162.33
576,2023-05-04 15:16:38.073869+00:00,162.33
577,2023-05-04 15:16:38.307472+00:00,162.33
578,2023-05-04 15:16:38.559178+00:00,162.33
579,2023-05-04 15:16:38.808629+00:00,162.33
580,2023-05-04 15:16:38.815951+00:00,162.33
581,2023-05-04 15:16:38.823124+00:00,162.33
582,2023-05-04 15:16:39.063127+00:00,162.33
583,2023-05-04 15:16:39.226220+00:00,162.33
584,2023-05-04 15:16:39.234171+00:00,162.3
585,2023-05-04 15:16:39.809062+00:00,162.3
586,2023-05-04 15:16:39.816894+00:00,162.3
587,2023-05-04 15:16:39.823045+00:00,162.3
588,2023-05-04 15:16:40.319979+00:00,162.3
589,2023-05-04 15:16:40.327494+00:00,162.27
590,2023-05-04 15:16:40.334338+00:00,162.27
591,2023-05-04 15:16:40.565682+00:00,162.27
592,2023-05-04 15:16:40.811592+00:00,162.27
593,2023-05-04 15:16:40.823264+00:00,162.27
594,2023-05-04 15:16:40.833221+00:00,162.28
595,2023-05-04 15:16:41.062935+00:00,162.28
596,2023-05-04 15:16:41.313141+00:00,162.28
597,2023-05-04 15:16:41.321422+00:00,162.25
598,2023-05-04 15:16:41.329666+00:00,162.25
599,2023-05-04 15:16:41.570188+00:00,162.25
600,2023-05-04 15:16:41.730235+00:00,162.25
601,2023-05-04 15:16:41.739096+00:00,162.25
602,2023-05-04 15:16:41.745949+00:00,162.24
603,2023-05-04 15:16:42.239987+00:00,162.24
604,2023-05-04 15:16:42.248151+00:00,162.26
605,2023-05-04 15:16:42.255968+00:00,162.26
606,2023-05-04 15:16:42.566291+00:00,162.26
607,2023-05-04 15:16:42.813059+00:00,162.26
608,2023-05-04 15:16:42.821302+00:00,162.26
609,2023-05-04 15:16:42.827804+00:00,162.23
610,2023-05-04 15:16:43.066006+00:00,162.23
611,2023-05-04 15:16:43.323827+00:00,162.23
612,2023-05-04 15:16:43.330174+00:00,162.23
613,2023-05-04 15:16:43.338043+00:00,162.23
614,2023-05-04 15:16:43.610225+00:00,162.23
615,2023-05-04 15:16:43.864772+00:00,162.23
616,2023-05-04 15:16:43.873355+00:00,162.23
617,2023-05-04 15:16:43.880844+00:00,162.25
618,2023-05-04 15:16:44.068652+00:00,162.25
619,2023-05-04 15:16:44.318009+00:00,162.25
620,2023-05-04 15:16:44.325482+00:00,162.24
621,2023-05-04 15:16:44.569865+00:00,162.24
622,2023-05-04 15:16:44.818166+00:00,162.24
623,2023-05-04 15:16:44.825839+00:00,162.24
624,2023-05-04 15:16:44.831598+00:00,162.24
625,2023-05-04 15:16:45.074344+00:00,162.24
626,2023-05-04 15:16:45.319347+00:00,162.24
627,2023-05-04 15:16:45.327024+00:00,162.24
628,2023-05-04 15:16:45.334316+00:00,162.28
629,2023-05-04 15:16:45.572341+00:00,162.28
630,2023-05-04 15:16:45.819089+00:00,162.28
631,2023-05-04 15:16:45.826856+00:00,162.28
632,2023-05-04 15:16:45.833657+00:00,162.33
633,2023-05-04 15:16:46.330195+00:00,162.33
634,2023-05-04 15:16:46.338557+00:00,162.28
635,2023-05-04 15:16:46.345400+00:00,162.28
636,2023-05-04 15:16:46.572762+00:00,162.28
637,2023-05-04 15:16:46.840491+00:00,162.28
638,2023-05-04 15:16:46.847918+00:00,162.28
639,2023-05-04 15:16:46.855987+00:00,162.28
640,2023-05-04 15:16:47.340001+00:00,162.28
641,2023-05-04 15:16:47.347525+00:00,162.3
642,2023-05-04 15:16:47.355033+00:00,162.3
643,2023-05-04 15:16:47.586739+00:00,162.3
644,2023-05-04 15:16:47.823895+00:00,162.3
645,2023-05-04 15:16:47.832043+00:00,162.3
646,2023-05-04 15:16:48.074240+00:00,162.3
647,2023-05-04 15:16:48.241608+00:00,162.3
648,2023-05-04 15:16:48.248869+00:00,162.3
649,2023-05-04 15:16:48.599846+00:00,162.3
650,2023-05-04 15:16:48.823652+00:00,162.3
651,2023-05-04 15:16:48.831135+00:00,162.29
652,2023-05-04 15:16:48.838729+00:00,162.29
653,2023-05-04 15:16:49.075305+00:00,162.29
654,2023-05-04 15:16:49.328345+00:00,162.29
655,2023-05-04 15:16:49.336761+00:00,162.3
656,2023-05-04 15:16:49.344080+00:00,162.3
657,2023-05-04 15:16:49.581763+00:00,162.3
658,2023-05-04 15:16:49.826344+00:00,162.3
659,2023-05-04 15:16:49.835135+00:00,162.3
660,2023-05-04 15:16:50.079776+00:00,162.3
661,2023-05-04 15:16:50.328792+00:00,162.3
662,2023-05-04 15:16:50.337358+00:00,162.3
663,2023-05-04 15:16:50.344187+00:00,162.3
664,2023-05-04 15:16:50.828462+00:00,162.3
665,2023-05-04 15:16:50.836337+00:00,162.28
666,2023-05-04 15:16:51.087633+00:00,162.28
667,2023-05-04 15:16:51.335369+00:00,162.28
668,2023-05-04 15:16:51.343466+00:00,162.29
669,2023-05-04 15:16:51.350967+00:00,162.29
670,2023-05-04 15:16:51.829274+00:00,162.29
671,2023-05-04 15:16:51.837339+00:00,162.29
672,2023-05-04 15:16:51.844512+00:00,162.26
673,2023-05-04 15:16:52.081205+00:00,162.26
674,2023-05-04 15:16:52.331120+00:00,162.26
675,2023-05-04 15:16:52.339530+00:00,162.26
676,2023-05-04 15:16:52.346598+00:00,162.3
677,2023-05-04 15:16:52.748072+00:00,162.3
678,2023-05-04 15:16:52.756854+00:00,162.3
679,2023-05-04 15:16:52.763859+00:00,162.28
680,2023-05-04 15:16:53.083054+00:00,162.28
681,2023-05-04 15:16:53.333768+00:00,162.28
682,2023-05-04 15:16:53.342229+00:00,162.28
683,2023-05-04 15:16:53.349633+00:00,162.32
684,2023-05-04 15:16:53.832700+00:00,162.32
685,2023-05-04 15:16:53.840474+00:00,162.32
686,2023-05-04 15:16:53.846596+00:00,162.3
687,2023-05-04 15:16:54.083170+00:00,162.3
688,2023-05-04 15:16:54.409468+00:00,162.3
689,2023-05-04 15:16:54.417990+00:00,162.3
690,2023-05-04 15:16:54.835667+00:00,162.3
691,2023-05-04 15:16:54.843750+00:00,162.3
692,2023-05-04 15:16:54.851476+00:00,162.32
693,2023-05-04 15:16:55.093407+00:00,162.32
694,2023-05-04 15:16:55.335959+00:00,162.32
695,2023-05-04 15:16:55.343718+00:00,162.36
696,2023-05-04 15:16:55.841163+00:00,162.36
697,2023-05-04 15:16:55.849664+00:00,162.37
698,2023-05-04 15:16:55.856387+00:00,162.37
699,2023-05-04 15:16:56.337647+00:00,162.37
700,2023-05-04 15:16:56.345425+00:00,162.37
701,2023-05-04 15:16:56.353917+00:00,162.37
702,2023-05-04 15:16:56.756794+00:00,162.37
703,2023-05-04 15:16:56.765376+00:00,162.37
704,2023-05-04 15:16:56.771869+00:00,162.37
705,2023-05-04 15:16:57.005975+00:00,162.37
706,2023-05-04 15:16:57.366261+00:00,162.37
707,2023-05-04 15:16:57.375578+00:00,162.36
708,2023-05-04 15:16:57.383659+00:00,162.36
709,2023-05-04 15:16:57.591582+00:00,162.36
710,2023-05-04 15:16:57.840526+00:00,162.36
711,2023-05-04 15:16:57.848593+00:00,162.33
712,2023-05-04 15:16:57.856597+00:00,162.33
713,2023-05-04 15:16:58.339784+00:00,162.33
714,2023-05-04 15:16:58.347807+00:00,162.33
715,2023-05-04 15:16:58.356381+00:00,162.33
716,2023-05-04 15:16:58.615339+00:00,162.33
717,2023-05-04 15:16:58.841203+00:00,162.33
718,2023-05-04 15:16:58.849634+00:00,162.33
719,2023-05-04 15:16:58.856348+00:00,162.32
720,2023-05-04 15:16:59.094034+00:00,162.32
721,2023-05-04 15:16:59.259320+00:00,162.32
722,2023-05-04 15:16:59.268809+00:00,162.32
723,2023-05-04 15:16:59.276886+00:00,162.31
724,2023-05-04 15:16:59.509192+00:00,162.31
725,2023-05-04 15:16:59.841936+00:00,162.31
726,2023-05-04 15:16:59.850311+00:00,162.31
727,2023-05-04 15:16:59.857147+00:00,162.31
728,2023-05-04 15:17:00.341956+00:00,162.31
729,2023-05-04 15:17:00.350777+00:00,162.29
730,2023-05-04 15:17:00.360364+00:00,162.29
731,2023-05-04 15:17:00.594469+00:00,162.29
732,2023-05-04 15:17:00.845459+00:00,162.29
733,2023-05-04 15:17:00.854000+00:00,162.29
734,2023-05-04 15:17:00.860963+00:00,162.28
735,2023-05-04 15:17:01.252754+00:00,162.28
736,2023-05-04 15:17:01.471245+00:00,162.26
737,2023-05-04 15:17:01.480825+00:00,162.26
738,2023-05-04 15:17:01.552696+00:00,162.26
739,2023-05-04 15:17:01.851981+00:00,162.26
740,2023-05-04 15:17:01.860092+00:00,162.26
741,2023-05-04 15:17:01.868067+00:00,162.25
742,2023-05-04 15:17:02.131136+00:00,162.25
743,2023-05-04 15:17:02.346922+00:00,162.25
744,2023-05-04 15:17:02.355365+00:00,162.25
745,2023-05-04 15:17:02.362768+00:00,162.26
746,2023-05-04 15:17:02.619156+00:00,162.26
747,2023-05-04 15:17:02.869381+00:00,162.26
748,2023-05-04 15:17:02.877740+00:00,162.26
749,2023-05-04 15:17:02.884769+00:00,162.26
750,2023-05-04 15:17:03.099282+00:00,162.26
751,2023-05-04 15:17:03.352212+00:00,162.26
752,2023-05-04 15:17:03.360299+00:00,162.26
753,2023-05-04 15:17:03.368058+00:00,162.27
754,2023-05-04 15:17:03.662470+00:00,162.27
755,2023-05-04 15:17:03.849050+00:00,162.27
756,2023-05-04 15:17:03.856640+00:00,162.27
757,2023-05-04 15:17:03.864437+00:00,162.27
758,2023-05-04 15:17:04.131198+00:00,162.27
759,2023-05-04 15:17:04.350610+00:00,162.27
760,2023-05-04 15:17:04.359295+00:00,162.27
761,2023-05-04 15:17:04.367541+00:00,162.27
762,2023-05-04 15:17:04.868944+00:00,162.27
763,2023-05-04 15:17:05.099837+00:00,162.27
764,2023-05-04 15:17:05.107525+00:00,162.27
765,2023-05-04 15:17:05.114407+00:00,162.27
766,2023-05-04 15:17:05.351475+00:00,162.27
767,2023-05-04 15:17:05.603323+00:00,162.27
768,2023-05-04 15:17:05.610951+00:00,162.27
769,2023-05-04 15:17:05.619721+00:00,162.29
770,2023-05-04 15:17:05.854083+00:00,162.29
771,2023-05-04 15:17:05.862537+00:00,162.28
772,2023-05-04 15:17:06.354983+00:00,162.28
773,2023-05-04 15:17:06.363040+00:00,162.29
774,2023-05-04 15:17:06.669793+00:00,162.29
775,2023-05-04 15:17:07.105247+00:00,162.29
776,2023-05-04 15:17:07.113893+00:00,162.3
777,2023-05-04 15:17:07.605196+00:00,162.3
778,2023-05-04 15:17:07.614533+00:00,162.3
779,2023-05-04 15:17:07.623144+00:00,162.3
780,2023-05-04 15:17:07.857540+00:00,162.3
781,2023-05-04 15:17:07.867444+00:00,162.3
782,2023-05-04 15:17:07.875249+00:00,162.26
783,2023-05-04 15:17:08.357263+00:00,162.26
784,2023-05-04 15:17:08.369883+00:00,162.26
785,2023-05-04 15:17:08.381397+00:00,162.24
786,2023-05-04 15:17:08.616483+00:00,162.24
787,2023-05-04 15:17:08.857083+00:00,162.24
788,2023-05-04 15:17:08.865415+00:00,162.24
789,2023-05-04 15:17:08.872187+00:00,162.23
790,2023-05-04 15:17:09.610805+00:00,162.23
791,2023-05-04 15:17:09.621291+00:00,162.23
792,2023-05-04 15:17:09.629044+00:00,162.24
793,2023-05-04 15:17:09.859274+00:00,162.24
794,2023-05-04 15:17:10.027148+00:00,162.24
795,2023-05-04 15:17:10.036492+00:00,162.23
796,2023-05-04 15:17:10.363265+00:00,162.23
797,2023-05-04 15:17:10.611086+00:00,162.23
798,2023-05-04 15:17:10.620412+00:00,162.23
799,2023-05-04 15:17:10.628088+00:00,162.23
800,2023-05-04 15:17:11.029016+00:00,162.23
801,2023-05-04 15:17:11.037769+00:00,162.23
802,2023-05-04 15:17:11.044820+00:00,162.22
803,2023-05-04 15:17:11.636468+00:00,162.22
804,2023-05-04 15:17:11.645216+00:00,162.22
805,2023-05-04 15:17:11.652061+00:00,162.24
806,2023-05-04 15:17:12.117683+00:00,162.24
807,2023-05-04 15:17:12.125970+00:00,162.23
808,2023-05-04 15:17:12.366506+00:00,162.23
809,2023-05-04 15:17:12.632437+00:00,162.23
810,2023-05-04 15:17:12.639911+00:00,162.23
811,2023-05-04 15:17:12.647795+00:00,162.22
812,2023-05-04 15:17:12.864888+00:00,162.22
813,2023-05-04 15:17:13.125811+00:00,162.22
814,2023-05-04 15:17:13.134150+00:00,162.23
815,2023-05-04 15:17:13.141421+00:00,162.23
816,2023-05-04 15:17:13.420033+00:00,162.23
817,2023-05-04 15:17:13.619364+00:00,162.23
818,2023-05-04 15:17:13.628041+00:00,162.23
819,2023-05-04 15:17:13.636140+00:00,162.21
820,2023-05-04 15:17:13.866384+00:00,162.21
821,2023-05-04 15:17:14.136334+00:00,162.21
822,2023-05-04 15:17:14.144907+00:00,162.24
823,2023-05-04 15:17:14.152355+00:00,162.24
824,2023-05-04 15:17:14.379579+00:00,162.24
825,2023-05-04 15:17:14.619171+00:00,162.24
826,2023-05-04 15:17:14.627540+00:00,162.24
827,2023-05-04 15:17:14.634883+00:00,162.21
828,2023-05-04 15:17:14.871784+00:00,162.21
829,2023-05-04 15:17:15.118805+00:00,162.21
830,2023-05-04 15:17:15.128255+00:00,162.23
831,2023-05-04 15:17:15.135709+00:00,162.23
832,2023-05-04 15:17:15.393081+00:00,162.23
833,2023-05-04 15:17:15.619137+00:00,162.23
834,2023-05-04 15:17:15.627882+00:00,162.23
835,2023-05-04 15:17:15.635755+00:00,162.23
836,2023-05-04 15:17:15.871236+00:00,162.23
837,2023-05-04 15:17:16.120751+00:00,162.23
838,2023-05-04 15:17:16.130249+00:00,162.27
839,2023-05-04 15:17:16.137643+00:00,162.27
840,2023-05-04 15:17:16.621290+00:00,162.27
841,2023-05-04 15:17:16.630633+00:00,162.27
842,2023-05-04 15:17:16.637285+00:00,162.26
843,2023-05-04 15:17:16.938221+00:00,162.26
844,2023-05-04 15:17:17.125094+00:00,162.26
845,2023-05-04 15:17:17.134143+00:00,162.23
846,2023-05-04 15:17:17.141814+00:00,162.23
847,2023-05-04 15:17:17.374197+00:00,162.23
848,2023-05-04 15:17:17.624541+00:00,162.23
849,2023-05-04 15:17:17.633760+00:00,162.23
850,2023-05-04 15:17:17.640794+00:00,162.26
851,2023-05-04 15:17:17.872733+00:00,162.26
852,2023-05-04 15:17:18.202526+00:00,162.26
853,2023-05-04 15:17:18.318377+00:00,162.26
854,2023-05-04 15:17:18.327019+00:00,162.26
855,2023-05-04 15:17:18.334354+00:00,162.28
856,2023-05-04 15:17:18.875990+00:00,162.28
857,2023-05-04 15:17:19.125621+00:00,162.28
858,2023-05-04 15:17:19.133941+00:00,162.28
859,2023-05-04 15:17:19.141407+00:00,162.29
860,2023-05-04 15:17:19.396944+00:00,162.29
861,2023-05-04 15:17:19.629994+00:00,162.29
862,2023-05-04 15:17:19.639520+00:00,162.29
863,2023-05-04 15:17:19.648193+00:00,162.28
864,2023-05-04 15:17:20.140363+00:00,162.28
865,2023-05-04 15:17:20.150533+00:00,162.28
866,2023-05-04 15:17:20.158702+00:00,162.28
867,2023-05-04 15:17:20.377364+00:00,162.28
868,2023-05-04 15:17:20.650136+00:00,162.28
869,2023-05-04 15:17:20.659422+00:00,162.28
870,2023-05-04 15:17:20.879978+00:00,162.28
871,2023-05-04 15:17:21.132762+00:00,162.28
872,2023-05-04 15:17:21.140810+00:00,162.33
873,2023-05-04 15:17:21.148240+00:00,162.33
874,2023-05-04 15:17:21.379340+00:00,162.33
875,2023-05-04 15:17:21.659332+00:00,162.33
876,2023-05-04 15:17:21.668248+00:00,162.33
877,2023-05-04 15:17:21.675730+00:00,162.4
878,2023-05-04 15:17:22.142799+00:00,162.4
879,2023-05-04 15:17:22.150276+00:00,162.41
880,2023-05-04 15:17:22.158708+00:00,162.41
881,2023-05-04 15:17:22.382941+00:00,162.41
882,2023-05-04 15:17:22.636181+00:00,162.41
883,2023-05-04 15:17:22.645237+00:00,162.41
884,2023-05-04 15:17:22.653741+00:00,162.38
885,2023-05-04 15:17:22.899576+00:00,162.38
886,2023-05-04 15:17:23.133936+00:00,162.38
887,2023-05-04 15:17:23.385301+00:00,162.38
888,2023-05-04 15:17:23.642178+00:00,162.38
889,2023-05-04 15:17:23.650054+00:00,162.4
890,2023-05-04 15:17:23.883414+00:00,162.4
891,2023-05-04 15:17:24.134669+00:00,162.4
892,2023-05-04 15:17:24.143847+00:00,162.37
893,2023-05-04 15:17:24.387881+00:00,162.37
894,2023-05-04 15:17:24.681520+00:00,162.37
895,2023-05-04 15:17:24.691653+00:00,162.37
896,2023-05-04 15:17:24.699590+00:00,162.38
897,2023-05-04 15:17:24.890906+00:00,162.38
898,2023-05-04 15:17:25.136101+00:00,162.38
899,2023-05-04 15:17:25.146600+00:00,162.42
900,2023-05-04 15:17:25.154456+00:00,162.42
901,2023-05-04 15:17:25.390107+00:00,162.42
902,2023-05-04 15:17:25.637643+00:00,162.42
903,2023-05-04 15:17:25.646544+00:00,162.42
904,2023-05-04 15:17:25.653936+00:00,162.43
905,2023-05-04 15:17:25.885968+00:00,162.43
906,2023-05-04 15:17:26.152240+00:00,162.43
907,2023-05-04 15:17:26.161106+00:00,162.4
908,2023-05-04 15:17:26.638996+00:00,162.4
909,2023-05-04 15:17:26.647417+00:00,162.4
910,2023-05-04 15:17:26.655075+00:00,162.42
911,2023-05-04 15:17:26.889497+00:00,162.42
912,2023-05-04 15:17:27.139669+00:00,162.42
913,2023-05-04 15:17:27.148199+00:00,162.41
914,2023-05-04 15:17:27.390804+00:00,162.41
915,2023-05-04 15:17:27.640943+00:00,162.41
916,2023-05-04 15:17:27.649826+00:00,162.41
917,2023-05-04 15:17:27.658074+00:00,162.43
918,2023-05-04 15:17:27.893583+00:00,162.43
919,2023-05-04 15:17:28.141493+00:00,162.43
920,2023-05-04 15:17:28.149621+00:00,162.43
921,2023-05-04 15:17:28.157694+00:00,162.46
922,2023-05-04 15:17:28.648064+00:00,162.46
923,2023-05-04 15:17:28.657332+00:00,162.46
924,2023-05-04 15:17:28.665069+00:00,162.46
925,2023-05-04 15:17:28.900879+00:00,162.46
926,2023-05-04 15:17:29.147453+00:00,162.46
927,2023-05-04 15:17:29.157258+00:00,162.44
928,2023-05-04 15:17:29.165059+00:00,162.44
929,2023-05-04 15:17:29.424022+00:00,162.44
930,2023-05-04 15:17:29.643634+00:00,162.44
931,2023-05-04 15:17:29.651836+00:00,162.44
932,2023-05-04 15:17:29.659802+00:00,162.45
933,2023-05-04 15:17:30.143848+00:00,162.45
934,2023-05-04 15:17:30.152141+00:00,162.46
935,2023-05-04 15:17:30.160297+00:00,162.46
936,2023-05-04 15:17:30.394015+00:00,162.46
937,2023-05-04 15:17:30.668780+00:00,162.46
938,2023-05-04 15:17:30.677670+00:00,162.46
939,2023-05-04 15:17:30.685337+00:00,162.45
940,2023-05-04 15:17:31.026772+00:00,162.45
941,2023-05-04 15:17:31.109155+00:00,162.45
942,2023-05-04 15:17:31.117320+00:00,162.45
943,2023-05-04 15:17:31.124981+00:00,162.47
944,2023-05-04 15:17:31.397212+00:00,162.47
945,2023-05-04 15:17:31.646851+00:00,162.47
946,2023-05-04 15:17:31.655203+00:00,162.47
947,2023-05-04 15:17:31.907995+00:00,162.47
948,2023-05-04 15:17:32.684270+00:00,162.47
949,2023-05-04 15:17:32.693603+00:00,162.47
950,2023-05-04 15:17:32.701167+00:00,162.42
951,2023-05-04 15:17:32.900131+00:00,162.42
952,2023-05-04 15:17:33.150201+00:00,162.42
953,2023-05-04 15:17:33.159898+00:00,162.42
954,2023-05-04 15:17:33.168517+00:00,162.44
955,2023-05-04 15:17:33.402025+00:00,162.44
956,2023-05-04 15:17:33.656454+00:00,162.44
957,2023-05-04 15:17:33.664511+00:00,162.42
958,2023-05-04 15:17:33.672563+00:00,162.42
959,2023-05-04 15:17:33.901115+00:00,162.42
960,2023-05-04 15:17:34.172140+00:00,162.42
961,2023-05-04 15:17:34.180451+00:00,162.42
962,2023-05-04 15:17:34.189352+00:00,162.4
963,2023-05-04 15:17:34.683254+00:00,162.4
964,2023-05-04 15:17:34.693318+00:00,162.4
965,2023-05-04 15:17:34.701187+00:00,162.38
966,2023-05-04 15:17:34.908516+00:00,162.38
967,2023-05-04 15:17:35.069582+00:00,162.38
968,2023-05-04 15:17:35.489799+00:00,162.38
969,2023-05-04 15:17:35.578873+00:00,162.38
970,2023-05-04 15:17:35.586857+00:00,162.38
971,2023-05-04 15:17:35.594525+00:00,162.42
972,2023-05-04 15:17:35.904839+00:00,162.42
973,2023-05-04 15:17:36.156905+00:00,162.42
974,2023-05-04 15:17:36.165806+00:00,162.42
975,2023-05-04 15:17:36.175142+00:00,162.47
976,2023-05-04 15:17:36.406735+00:00,162.47
977,2023-05-04 15:17:36.655216+00:00,162.47
978,2023-05-04 15:17:36.663648+00:00,162.48
979,2023-05-04 15:17:36.672082+00:00,162.48
980,2023-05-04 15:17:36.908015+00:00,162.48
981,2023-05-04 15:17:37.179937+00:00,162.48
982,2023-05-04 15:17:37.188548+00:00,162.48
983,2023-05-04 15:17:37.196763+00:00,162.44
984,2023-05-04 15:17:37.420299+00:00,162.44
985,2023-05-04 15:17:37.657523+00:00,162.44
986,2023-05-04 15:17:37.666154+00:00,162.44
987,2023-05-04 15:17:37.675191+00:00,162.46
988,2023-05-04 15:17:37.908342+00:00,162.46
989,2023-05-04 15:17:38.157649+00:00,162.46
990,2023-05-04 15:17:38.166355+00:00,162.46
991,2023-05-04 15:17:38.176144+00:00,162.47
992,2023-05-04 15:17:38.414103+00:00,162.47
993,2023-05-04 15:17:38.658824+00:00,162.47
994,2023-05-04 15:17:38.667346+00:00,162.47
995,2023-05-04 15:17:38.676741+00:00,162.44
996,2023-05-04 15:17:39.160622+00:00,162.44
997,2023-05-04 15:17:39.169812+00:00,162.44
998,2023-05-04 15:17:39.178876+00:00,162.47
999,2023-05-04 15:17:39.328891+00:00,162.47
1000,2023-05-04 15:17:39.662283+00:00,162.47
1001,2023-05-04 15:17:39.671735+00:00,162.47
1002,2023-05-04 15:17:39.679523+00:00,162.5
1003,2023-05-04 15:17:39.912652+00:00,162.5
1004,2023-05-04 15:17:40.163907+00:00,162.5
1005,2023-05-04 15:17:40.174137+00:00,162.5
1006,2023-05-04 15:17:40.181795+00:00,162.5
1007,2023-05-04 15:17:40.661536+00:00,162.5
1008,2023-05-04 15:17:40.671952+00:00,162.5
1009,2023-05-04 15:17:40.679665+00:00,162.49
1010,2023-05-04 15:17:40.916264+00:00,162.49
1011,2023-05-04 15:17:41.191931+00:00,162.49
1012,2023-05-04 15:17:41.202016+00:00,162.48
1013,2023-05-04 15:17:41.212005+00:00,162.48
1014,2023-05-04 15:17:41.440667+00:00,162.48
1015,2023-05-04 15:17:41.665149+00:00,162.48
1016,2023-05-04 15:17:41.674716+00:00,162.48
1017,2023-05-04 15:17:41.683879+00:00,162.52
1018,2023-05-04 15:17:41.917535+00:00,162.52
1019,2023-05-04 15:17:42.170608+00:00,162.52
1020,2023-05-04 15:17:42.180207+00:00,162.49
1021,2023-05-04 15:17:42.190216+00:00,162.49
1022,2023-05-04 15:17:42.421422+00:00,162.49
1023,2023-05-04 15:17:42.675851+00:00,162.49
1024,2023-05-04 15:17:42.686141+00:00,162.51
1025,2023-05-04 15:17:42.694232+00:00,162.51
1026,2023-05-04 15:17:43.036948+00:00,162.51
1027,2023-05-04 15:17:43.122153+00:00,162.51
1028,2023-05-04 15:17:43.130895+00:00,162.51
1029,2023-05-04 15:17:43.140523+00:00,162.51
1030,2023-05-04 15:17:43.521820+00:00,162.51
1031,2023-05-04 15:17:43.627730+00:00,162.51
1032,2023-05-04 15:17:43.637914+00:00,162.51
1033,2023-05-04 15:17:43.646341+00:00,162.51
1034,2023-05-04 15:17:43.945525+00:00,162.51
1035,2023-05-04 15:17:44.171474+00:00,162.51
1036,2023-05-04 15:17:44.180135+00:00,162.51
1037,2023-05-04 15:17:44.189728+00:00,162.51
1038,2023-05-04 15:17:44.608101+00:00,162.5
1039,2023-05-04 15:17:44.922320+00:00,162.5
1040,2023-05-04 15:17:45.177974+00:00,162.5
1041,2023-05-04 15:17:45.187576+00:00,162.51
1042,2023-05-04 15:17:45.422828+00:00,162.51
1043,2023-05-04 15:17:45.671819+00:00,162.51
1044,2023-05-04 15:17:45.680179+00:00,162.51
1045,2023-05-04 15:17:45.690270+00:00,162.53
1046,2023-05-04 15:17:46.002599+00:00,162.53
1047,2023-05-04 15:17:46.174235+00:00,162.53
1048,2023-05-04 15:17:46.183945+00:00,162.53
1049,2023-05-04 15:17:46.192838+00:00,162.53
1050,2023-05-04 15:17:46.519165+00:00,162.53
1051,2023-05-04 15:17:46.602898+00:00,162.53
1052,2023-05-04 15:17:46.611389+00:00,162.53
1053,2023-05-04 15:17:46.619448+00:00,162.51
1054,2023-05-04 15:17:46.846786+00:00,162.51
1055,2023-05-04 15:17:47.253422+00:00,162.51
1056,2023-05-04 15:17:47.261539+00:00,162.52
1057,2023-05-04 15:17:47.270634+00:00,162.52
1058,2023-05-04 15:17:47.363142+00:00,162.52
1059,2023-05-04 15:17:47.715583+00:00,162.52
1060,2023-05-04 15:17:47.725259+00:00,162.52
1061,2023-05-04 15:17:47.734219+00:00,162.51
1062,2023-05-04 15:17:47.927527+00:00,162.51
1063,2023-05-04 15:17:48.203852+00:00,162.51
1064,2023-05-04 15:17:48.212271+00:00,162.5
1065,2023-05-04 15:17:48.220990+00:00,162.5
1066,2023-05-04 15:17:48.432071+00:00,162.5
1067,2023-05-04 15:17:48.678381+00:00,162.5
1068,2023-05-04 15:17:48.688531+00:00,162.5
1069,2023-05-04 15:17:48.697699+00:00,162.47
1070,2023-05-04 15:17:49.037077+00:00,162.47
1071,2023-05-04 15:17:49.128292+00:00,162.47
1072,2023-05-04 15:17:49.138322+00:00,162.46
